-7.79641, -3.30739
-7.79415, -3.29754
-7.79267, -3.29115
-7.79125, -3.28503
-7.78982, -3.27891
-7.78814, -3.27178
-7.78632, -3.26414
-7.7833, -3.25169
-7.78174, -3.24528
-7.78022, -3.23909
-7.77859, -3.23249
-7.77704, -3.22624
-7.77554, -3.22022
-7.774, -3.21409
-7.77247, -3.20803
-7.76996, -3.19815
-7.76844, -3.19219
-7.76693, -3.1863
-7.76538, -3.1803
-7.76387, -3.17446
-7.76232, -3.16846
-7.76079, -3.16258
-7.75906, -3.15593
-7.75746, -3.14981
-7.75578, -3.14339
-7.75423, -3.13748
-7.75268, -3.13159
-7.75094, -3.12501
-7.74925, -3.11867
-7.7476, -3.11251
-7.71967, -3.0126
-7.71806, -3.00705
-7.71645, -3.00147
-7.71488, -2.99608
-7.71329, -2.99065
-7.71163, -2.98497
-7.70997, -2.97937
-7.70831, -2.97377
-7.70659, -2.96806
-7.70483, -2.96223
-7.70306, -2.95638
-7.70127, -2.95047
-7.6995, -2.9447
-7.69778, -2.93912
-7.69605, -2.93356
-7.69436, -2.92809
-7.69264, -2.9226
-7.69091, -2.91706
-7.68897, -2.91091
-7.68708, -2.90492
-7.68495, -2.8982
-7.6831, -2.89238
-7.68125, -2.88658
-7.67934, -2.88063
-7.67743, -2.87466
-7.67551, -2.86868
-7.67352, -2.8625
-7.67144, -2.85605
-7.66949, -2.85003
-7.66745, -2.84372
-7.6655, -2.83773
-7.66353, -2.83162
-7.66156, -2.82554
-7.65952, -2.81926
-7.6576, -2.81335
-7.65566, -2.80738
-7.65371, -2.80137
-7.65171, -2.79527
-7.64982, -2.78951
-7.64788, -2.78364
-7.6459, -2.77764
-7.64392, -2.77168
-7.64198, -2.76587
-7.63996, -2.75981
-7.63806, -2.7541
-7.63353, -2.74061
-7.63151, -2.73465
-7.62955, -2.72885
-7.62755, -2.72297
-7.62558, -2.7172
-7.62368, -2.71164
-7.62178, -2.70612
-7.61962, -2.69987
-7.61756, -2.69395
-7.61539, -2.68773
-7.61337, -2.68195
-7.61133, -2.67615
-7.60918, -2.67007
-7.60704, -2.66404
-7.60492, -2.65814
-7.60282, -2.6523
-7.60061, -2.64621
-7.59817, -2.6395
-7.59589, -2.6333
-7.59326, -2.62622
-7.58266, -2.59842
-7.58038, -2.59254
-7.5781, -2.5867
-7.57583, -2.58091
-7.57256, -2.57259
-7.57017, -2.56658
-7.56749, -2.55986
-7.56472, -2.55296
-7.56232, -2.547
-7.56001, -2.54129
-7.5577, -2.5356
-7.55543, -2.53001
-7.55318, -2.52449
-7.55042, -2.51775
-7.54758, -2.51088
-7.54516, -2.50504
-7.54288, -2.49958
-7.54043, -2.49372
-7.53798, -2.4879
-7.53494, -2.48069
-7.53234, -2.47453
-7.52993, -2.46888
-7.52735, -2.46281
-7.52494, -2.45719
-7.52252, -2.45154
-7.51888, -2.44312
-7.51639, -2.43737
-7.51375, -2.43133
-7.51123, -2.42557
-7.50877, -2.41996
-7.50576, -2.41311
-7.50326, -2.40743
-7.50048, -2.40115
-7.49766, -2.39478
-7.49502, -2.38886
-7.49253, -2.38326
-7.49, -2.37759
-7.4875, -2.372
-7.48506, -2.36655
-7.4826, -2.36103
-7.48018, -2.35565
-7.47773, -2.3502
-7.47504, -2.34423
-7.47248, -2.33856
-7.46997, -2.333
-7.46744, -2.32742
-7.46488, -2.3218
-7.46189, -2.31527
-7.45912, -2.30923
-7.45646, -2.30346
-7.4539, -2.29792
-7.45111, -2.29189
-7.44838, -2.28604
-7.44578, -2.28045
-7.44289, -2.27428
-7.44029, -2.26875
-7.43762, -2.26308
-7.43505, -2.25763
-7.43238, -2.25199
-7.42983, -2.24662
-7.42715, -2.24104
-7.42448, -2.23548
-7.42182, -2.22997
-7.41921, -2.22457
-7.41656, -2.21909
-7.41382, -2.21344
-7.41082, -2.20732
-7.40784, -2.20125
-7.405, -2.19549
-7.40223, -2.18988
-7.3994, -2.18419
-7.39678, -2.17895
-7.39333, -2.17209
-7.3903, -2.16609
-7.3873, -2.16017
-7.38455, -2.15478
-7.38141, -2.14865
-7.37798, -2.142
-7.37504, -2.13633
-7.37216, -2.1308
-7.36918, -2.12512
-7.36559, -2.11829
-7.36213, -2.11176
-7.35901, -2.10588
-7.35608, -2.1004
-7.35298, -2.09465
-7.34838, -2.08615
-7.345, -2.07992
-7.34163, -2.07373
-7.33862, -2.06822
-7.33558, -2.06268
-7.33252, -2.0571
-7.32954, -2.0517
-7.32656, -2.04632
-7.32356, -2.0409
-7.32059, -2.03554
-7.31755, -2.03006
-7.31452, -2.0246
-7.31157, -2.01931
-7.30872, -2.01421
-7.3059, -2.00916
-7.30306, -2.00408
-7.30021, -1.99899
-7.29704, -1.99334
-7.29392, -1.98782
-7.29082, -1.98233
-7.28771, -1.97682
-7.28458, -1.97127
-7.2811, -1.96513
-7.27787, -1.95942
-7.27422, -1.95303
-7.27111, -1.94758
-7.26743, -1.94115
-7.26376, -1.93477
-7.26055, -1.92918
-7.25744, -1.9238
-7.25428, -1.91833
-7.2511, -1.91286
-7.24788, -1.90732
-7.24467, -1.9018
-7.24153, -1.89643
-7.23839, -1.89107
-7.23527, -1.88576
-7.23206, -1.88031
-7.22883, -1.87484
-7.22567, -1.8695
-7.22257, -1.86428
-7.21945, -1.85905
-7.21225, -1.84704
-7.20886, -1.84138
-7.20561, -1.83598
-7.20238, -1.83062
-7.1992, -1.82534
-7.19604, -1.82012
-7.19277, -1.81472
-7.18938, -1.80915
-7.18533, -1.80252
-7.18156, -1.79638
-7.17813, -1.79084
-7.17461, -1.78515
-7.17129, -1.77983
-7.16808, -1.77468
-7.16457, -1.76907
-7.16099, -1.76336
-7.1569, -1.75688
-7.15344, -1.7514
-7.15008, -1.74612
-7.14684, -1.74103
-7.14342, -1.73569
-7.13995, -1.7303
-7.13654, -1.72503
-7.13317, -1.71982
-7.12985, -1.7147
-7.12652, -1.70955
-7.12315, -1.70438
-7.11973, -1.69913
-7.11627, -1.69381
-7.11258, -1.68816
-7.10928, -1.6831
-7.10584, -1.67786
-7.10202, -1.67205
-7.09821, -1.66625
-7.09451, -1.66062
-7.09112, -1.65547
-7.08768, -1.65027
-7.08393, -1.64463
-7.08064, -1.63967
-7.07689, -1.63401
-7.07297, -1.62812
-7.06824, -1.62105
-7.06454, -1.61553
-7.06085, -1.61003
-7.05742, -1.60494
-7.05387, -1.59969
-7.05029, -1.59442
-7.04668, -1.5891
-7.04323, -1.584
-7.03939, -1.57833
-7.03574, -1.57295
-7.03081, -1.5657
-7.02704, -1.56014
-7.02285, -1.55397
-7.01876, -1.54791
-7.01529, -1.5428
-7.01121, -1.5368
-7.00705, -1.53067
-7.00351, -1.52545
-7.00015, -1.52051
-6.99678, -1.51555
-6.99342, -1.51059
-6.98989, -1.50541
-6.98648, -1.5004
-6.98312, -1.49546
-6.97812, -1.48816
-6.97442, -1.48275
-6.97092, -1.47767
-6.96736, -1.47252
-6.96304, -1.46627
-6.95942, -1.46104
-6.95598, -1.4561
-6.95235, -1.45088
-6.94721, -1.44354
-6.94316, -1.43779
-6.93968, -1.43283
-6.93537, -1.42675
-6.93181, -1.42176
-6.92811, -1.41657
-6.92371, -1.41042
-6.9201, -1.40539
-6.91652, -1.40044
-6.91197, -1.39417
-6.90818, -1.38897
-6.90428, -1.38361
-6.8998, -1.37752
-6.89613, -1.37254
-6.891, -1.36564
-6.88705, -1.36035
-6.88336, -1.35542
-6.87978, -1.35064
-6.87622, -1.34591
-6.87267, -1.34122
-6.86911, -1.33653
-6.86543, -1.3317
-6.86183, -1.327
-6.85787, -1.32185
-6.85357, -1.31627
-6.84963, -1.31119
-6.84587, -1.30635
-6.84201, -1.3014
-6.83819, -1.2965
-6.83236, -1.28906
-6.82837, -1.28399
-6.82352, -1.27784
-6.81969, -1.273
-6.81589, -1.2682
-6.81202, -1.26334
-6.80816, -1.25851
-6.80374, -1.25298
-6.79982, -1.2481
-6.79583, -1.24315
-6.79198, -1.23839
-6.78798, -1.23348
-6.78358, -1.22808
-6.77971, -1.22335
-6.77583, -1.21862
-6.77195, -1.21391
-6.76803, -1.20915
-6.76412, -1.20443
-6.76034, -1.19987
-6.75644, -1.19518
-6.75257, -1.19054
-6.74823, -1.18535
-6.74435, -1.18072
-6.74045, -1.17611
-6.73638, -1.1713
-6.73231, -1.16651
-6.72827, -1.16176
-6.72373, -1.15645
-6.71978, -1.15186
-6.71582, -1.14727
-6.71196, -1.1428
-6.70805, -1.13829
-6.70408, -1.13373
-6.70012, -1.12921
-6.69604, -1.12458
-6.69201, -1.12003
-6.68793, -1.11543
-6.68373, -1.11072
-6.67971, -1.10624
-6.67506, -1.10107
-6.67025, -1.09573
-6.66595, -1.09099
-6.66179, -1.08643
-6.65758, -1.08182
-6.65348, -1.07734
-6.6485, -1.07193
-6.64405, -1.06709
-6.64001, -1.06272
-6.63597, -1.05836
-6.63187, -1.05395
-6.62779, -1.04957
-6.62338, -1.04485
-6.61897, -1.04014
-6.6142, -1.03506
-6.60916, -1.02971
-6.60439, -1.02467
-6.60002, -1.02007
-6.59563, -1.01545
-6.59048, -1.01004
-6.58584, -1.00517
-6.58169, -1.00083
-6.5775, -0.996442
-6.57324, -0.991992
-6.56902, -0.987587
-6.56457, -0.982962
-6.56025, -0.978475
-6.55599, -0.97404
-6.55168, -0.969574
-6.54749, -0.965235
-6.54296, -0.960569
-6.53855, -0.956032
-6.53418, -0.951533
-6.5298, -0.947035
-6.52568, -0.942827
-6.52107, -0.938121
-6.51682, -0.933788
-6.51248, -0.929367
-6.50804, -0.924858
-6.50384, -0.920609
-6.4989, -0.915623
-6.49439, -0.911087
-6.48982, -0.906502
-6.48532, -0.902007
-6.4809, -0.897603
-6.47667, -0.893407
-6.47224, -0.889023
-6.46761, -0.884451
-6.46327, -0.880181
-6.45807, -0.875088
-6.45339, -0.87053
-6.44803, -0.865335
-6.44288, -0.860366
-6.43842, -0.856072
-6.4334, -0.85128
-6.42828, -0.846407
-6.42314, -0.841539
-6.41843, -0.837092
-6.41293, -0.831921
-6.4082, -0.827503
-6.40327, -0.822907
-6.39871, -0.818675
-6.39429, -0.814603
-6.38977, -0.810454
-6.38424, -0.805415
-6.37922, -0.800847
-6.37476, -0.796798
-6.37035, -0.792806
-6.36592, -0.78881
-6.36143, -0.784786
-6.35595, -0.779888
-6.35056, -0.775096
-6.34563, -0.770737
-6.34069, -0.766384
-6.33589, -0.762153
-6.33109, -0.757948
-6.32666, -0.754072
-6.32146, -0.749539
-6.3167, -0.745399
-6.31165, -0.741017
-6.30646, -0.736521
-6.3019, -0.73259
-6.2973, -0.728643
-6.29172, -0.723879
-6.28661, -0.719531
-6.28133, -0.715053
-6.27618, -0.710702
-6.27133, -0.706616
-6.26602, -0.702151
-6.26059, -0.697601
-6.25571, -0.693526
-6.25102, -0.68962
-6.24602, -0.685472
-6.24051, -0.680916
-6.23544, -0.676736
-6.23038, -0.672582
-6.22579, -0.668822
-6.22103, -0.664944
-6.21477, -0.659851
